statenum,casenum,vnumber,crashtype,dridistract,dridistract,driavoidmanvr,drivisobs
48,1167,1,64,15,15,98,0
48,1167,2,65,0,0,98,0
48,1168,1,13,3,3,98,0
48,1169,1,13,0,0,98,0
48,1169,2,98,93,93,98,0
48,1170,1,68,0,0,98,0
48,1170,2,69,0,0,98,0
48,1171,1,13,0,0,5,0
48,1172,1,74,0,0,98,0
48,1172,2,74,0,0,98,0
48,1173,1,13,99,99,99,99
48,1174,1,2,0,0,98,0
48,1175,1,1,93,93,98,0
48,1176,1,15,0,0,98,0
48,1177,1,1,0,0,98,0
48,1178,1,89,0,0,98,0
48,1178,2,88,0,0,98,0
48,1179,1,13,0,0,98,0
48,1180,1,66,0,0,98,0
48,1180,2,66,0,0,4,0
48,1181,1,13,13,13,98,0
48,1182,1,13,0,0,98,0
48,1183,1,66,0,0,0,0
48,1183,2,66,0,0,98,0
48,1184,1,50,0,0,98,0
48,1184,2,98,0,0,98,0
48,1184,3,51,0,0,98,0
48,1184,4,98,0,0,98,0
48,1185,1,98,0,0,98,0
48,1186,1,83,6,6,98,0
48,1186,2,82,0,0,98,0
48,1187,1,13,92,92,98,0
48,1188,1,1,0,0,98,0
48,1189,1,6,0,0,98,0
48,1190,1,1,0,0,0,0
48,1191,1,24,6,6,98,0
48,1191,2,25,0,0,98,0
48,1192,1,52,0,0,98,0
48,1192,2,52,0,0,98,0
48,1193,1,0,0,0,98,0
48,1194,1,98,0,0,98,0
48,1194,2,98,0,0,98,0
48,1194,3,98,0,0,98,0
48,1195,1,13,0,0,98,0
48,1196,1,6,0,0,98,0
48,1197,1,2,0,0,92,0
48,1198,1,98,0,0,98,0
48,1199,1,90,5,5,0,0
48,1199,2,90,0,0,0,0
48,1200,1,1,0,0,98,0
48,1201,1,13,0,0,98,0
48,1202,1,7,15,15,98,0
48,1202,2,98,0,0,98,0
48,1203,1,13,0,0,98,0
48,1204,1,13,0,0,92,0
48,1205,1,12,0,0,98,0
48,1206,1,7,0,0,98,0
48,1207,1,92,93,93,98,0
48,1208,1,87,0,0,98,0
48,1208,2,86,0,0,98,0
48,1209,1,66,0,0,92,0
48,1209,2,66,0,0,98,0
48,1210,1,89,0,0,98,0
48,1210,2,88,0,0,0,0
48,1211,1,66,0,0,4,0
48,1211,2,66,0,0,98,0
48,1212,1,0,0,0,98,0
48,1213,1,89,15,15,4,0
48,1213,2,88,0,0,4,0
48,1214,1,24,0,0,98,0
48,1214,2,25,0,0,98,0
48,1214,3,98,0,0,4,0
48,1215,1,1,0,0,98,0
48,1216,1,2,0,0,98,0
48,1217,1,50,0,0,98,0
48,1217,2,51,0,0,98,0
48,1218,1,13,0,0,98,97
48,1219,1,6,0,0,98,0
48,1220,1,1,0,0,98,0
48,1221,1,2,99,99,98,0
48,1221,2,98,0,0,98,0
48,1222,1,13,0,0,98,0
48,1223,1,13,99,99,99,99
48,1224,1,2,4,5,98,0
48,1225,1,13,0,0,0,0
48,1226,1,2,0,0,92,1
48,1227,1,12,13,13,98,0
48,1228,1,1,0,0,98,0
48,1229,1,98,0,0,98,0
48,1230,1,1,0,0,98,0
48,1231,1,15,0,0,98,0
48,1232,1,6,0,0,98,0
48,1233,1,86,0,0,98,0
48,1233,2,87,0,0,98,0
48,1234,1,98,0,0,92,0
48,1234,2,98,0,0,98,0
48,1234,3,42,0,0,98,0
48,1234,4,42,0,0,92,0
48,1235,1,83,0,0,98,0
48,1235,2,82,0,0,98,0
48,1236,1,13,0,0,98,0
48,1237,1,64,0,0,98,0
48,1237,2,65,0,0,98,0
48,1238,1,98,0,0,98,0
48,1238,2,98,0,0,98,0
48,1239,1,1,0,0,98,0
48,1240,1,82,0,0,98,2
48,1240,2,83,0,0,98,0
48,1241,1,1,0,0,98,0
48,1242,1,83,0,0,98,0
48,1242,2,82,0,0,98,0
48,1242,3,98,0,0,0,0
48,1243,1,50,0,0,98,0
48,1243,2,51,0,0,98,0
48,1244,1,98,0,0,98,0
48,1245,1,2,0,0,98,0
48,1246,1,6,0,0,98,0
48,1247,1,13,0,0,98,0
48,1248,1,32,0,0,98,0
48,1248,2,32,16,16,95,95
48,1248,3,98,16,16,95,95
48,1249,1,86,0,0,98,0
48,1249,2,87,0,0,98,0
48,1250,1,24,0,0,98,0
48,1250,2,25,0,0,98,0
48,1251,1,1,0,0,98,0
48,1252,1,24,17,17,0,0
48,1252,2,25,0,0,98,0
48,1253,1,7,0,0,98,0
48,1253,2,98,0,0,4,0
48,1254,1,13,99,99,99,99
48,1255,1,13,0,0,98,3
48,1256,1,68,0,0,98,0
48,1256,2,69,0,0,98,0
48,1257,1,13,0,0,0,0
48,1257,2,98,16,16,95,95
48,1258,1,13,0,0,98,0
48,1259,1,98,0,0,98,0
48,1259,2,98,0,0,98,0
48,1260,1,64,0,0,98,0
48,1260,2,65,0,0,98,0
48,1261,1,47,0,0,92,0
48,1261,2,45,0,0,98,0
48,1262,1,6,0,0,98,0
48,1263,1,13,0,0,98,0
48,1263,2,98,0,0,0,0
48,1264,1,88,0,0,98,0
48,1264,2,89,0,0,98,0
48,1265,1,69,0,0,98,0
48,1265,2,68,0,0,98,0
48,1266,1,50,0,0,98,0
48,1266,2,51,0,0,4,0
48,1267,1,11,0,0,98,0
48,1268,1,24,0,0,98,1
48,1268,2,25,0,0,98,1
48,1269,1,83,0,0,98,0
48,1269,2,82,0,0,98,0
48,1269,3,98,0,0,0,0
48,1270,1,1,0,0,98,0
48,1271,1,20,93,93,98,0
48,1271,2,21,0,0,0,0
48,1271,3,98,0,0,98,0
48,1272,1,52,0,0,98,0
48,1272,2,52,0,0,98,0
48,1273,1,13,0,0,98,0
48,1274,1,13,0,0,98,0
48,1275,1,2,0,0,98,0
48,1276,1,24,0,0,98,0
48,1276,2,25,0,0,98,0
48,1277,1,66,0,0,98,0
48,1277,2,66,0,0,98,0
48,1278,1,20,92,92,98,0
48,1278,2,21,0,0,0,0
48,1278,3,98,0,0,0,0
48,1278,4,98,0,0,0,0
48,1278,5,98,0,0,0,0
48,1279,1,50,0,0,98,0
48,1279,2,51,0,0,98,0
48,1280,1,7,0,0,98,0
48,1281,1,86,0,0,98,0
48,1281,2,87,0,0,98,0
48,1282,1,69,0,0,4,0
48,1282,2,68,0,0,98,0
48,1283,1,13,0,0,98,0
48,1284,1,66,0,0,98,0
48,1284,2,66,0,0,4,0
48,1285,1,87,0,0,98,0
48,1285,2,86,0,0,98,0
48,1286,1,13,99,99,99,99
48,1287,1,68,0,0,98,0
48,1287,2,69,0,0,4,0
48,1288,1,50,0,0,92,0
48,1288,2,51,0,0,98,0
48,1289,1,7,0,0,98,0
48,1290,1,52,0,0,98,0
48,1290,2,52,0,0,4,0
48,1291,1,1,0,0,98,0
48,1292,1,1,0,0,98,0
48,1292,2,98,0,0,98,0
48,1293,1,6,0,0,98,0
48,1294,1,82,0,0,98,0
48,1294,2,83,0,0,98,0
48,1295,1,82,0,0,98,0
48,1295,2,83,93,93,98,0
48,1296,1,62,0,0,98,0
48,1296,2,62,0,0,98,0
48,1297,1,1,0,0,98,0
48,1298,1,13,0,0,98,0
48,1299,1,48,0,0,98,0
48,1299,2,48,0,0,98,0
48,1299,3,98,0,0,98,0
48,1299,4,98,0,0,98,0
48,1300,1,50,0,0,98,0
48,1300,2,51,0,0,98,0
48,1301,1,20,0,0,98,0
48,1301,2,21,0,0,0,0
48,1302,1,1,0,0,98,0
48,1303,1,7,0,0,98,0
48,1304,1,50,93,93,98,0
48,1304,2,51,0,0,4,0
48,1305,1,13,0,0,0,0
48,1306,1,13,0,0,98,0
48,1307,1,98,0,0,0,0
48,1307,2,21,0,0,0,0
48,1307,3,20,93,93,98,0
48,1308,1,48,0,0,98,0
48,1308,2,48,0,0,98,0
48,1309,1,1,0,0,98,0
48,1310,1,13,99,99,99,99
48,1311,1,31,0,0,98,0
48,1311,2,28,13,13,98,0
48,1312,1,0,0,0,98,0
48,1312,2,98,0,0,98,0
48,1313,1,13,0,0,98,0
48,1314,1,13,99,99,99,99
48,1315,1,7,0,0,98,0
48,1316,1,98,0,0,1,0
48,1317,1,1,0,0,98,0
48,1318,1,24,0,0,98,0
48,1318,2,25,0,0,98,0
48,1319,1,88,0,0,98,0
48,1319,2,89,0,0,98,0
48,1320,1,1,0,0,98,0
48,1321,1,7,0,0,98,0
48,1322,1,2,0,0,98,0
48,1323,1,98,0,0,98,0
48,1323,2,98,0,0,98,0
48,1324,1,6,0,0,98,0
48,1325,1,89,0,0,98,0
48,1325,2,88,0,0,98,0
48,1326,1,7,0,0,98,0
48,1327,1,13,0,0,98,0
48,1328,1,46,0,0,98,0
48,1328,2,98,0,0,98,0
48,1328,3,45,0,0,98,0
48,1330,1,51,0,0,4,0
48,1330,2,50,0,0,98,0
48,1331,1,13,0,0,98,0
48,1331,2,98,0,0,5,0
48,1332,1,98,0,0,98,0
48,1333,1,64,0,0,98,0
48,1333,2,65,0,0,98,0
48,1334,1,13,99,99,99,99
48,1335,1,13,0,0,98,0
48,1336,1,98,0,0,4,0
48,1336,2,98,0,0,98,0
48,1337,1,69,0,0,98,0
48,1337,2,68,0,0,98,0
48,1338,1,1,0,0,98,0
48,1339,1,87,0,0,98,0
48,1339,2,86,0,0,98,0
48,1340,1,1,0,0,98,0
48,1341,1,98,0,0,98,0
48,1342,1,89,0,0,98,0
48,1342,2,88,0,0,98,0
48,1342,3,98,0,0,98,0
48,1343,1,74,0,0,98,0
48,1343,2,74,0,0,98,0
48,1344,1,98,93,93,98,0
48,1344,2,98,0,0,4,0
48,1346,1,21,0,0,0,0
48,1346,2,20,0,0,98,0
48,1348,1,20,0,0,0,0
48,1348,2,23,0,0,0,0
48,1349,1,13,0,0,98,0
48,1350,1,1,0,0,98,0
48,1351,1,13,0,0,98,0
48,1352,1,13,99,99,99,99
48,1353,1,6,0,0,98,0
48,1354,1,84,0,0,98,0
48,1354,2,84,0,0,98,0
48,1355,1,13,0,0,98,0
48,1356,1,13,0,0,98,0
48,1357,1,69,0,0,98,0
48,1357,2,68,0,0,98,0
48,1358,1,1,0,0,98,0
48,1359,1,50,0,0,98,0
48,1359,2,51,0,0,98,0
48,1360,1,2,0,0,98,0
48,1361,1,28,15,15,0,0
48,1361,2,29,0,0,98,0
48,1361,3,98,0,0,98,0
48,1361,4,98,0,0,98,0
48,1362,1,12,0,0,98,0
48,1363,1,1,0,0,98,0
48,1364,1,3,0,0,98,0
48,1365,1,14,0,0,98,0
48,1366,1,13,0,0,98,0
48,1367,1,82,0,0,0,0
48,1367,2,83,0,0,98,0
48,1368,1,6,0,0,98,0
48,1369,1,2,0,0,98,0
48,1370,1,32,0,0,98,0
48,1370,2,32,0,0,98,0
48,1371,1,7,0,0,98,0
48,1372,1,48,0,0,4,0
48,1372,2,48,0,0,98,0
48,1373,1,24,0,0,98,0
48,1373,2,25,0,0,0,0
48,1374,1,13,93,93,98,0
48,1376,1,13,1,1,98,0
48,1378,1,13,99,99,99,99
48,1379,1,6,0,0,92,0
48,1379,2,98,0,0,98,0
48,1380,1,2,0,0,98,0
48,1382,1,13,93,93,98,0
48,1384,1,24,0,0,98,0
48,1384,2,25,0,0,0,0
48,1385,1,99,0,0,98,0
48,1385,2,99,0,0,98,0
48,1385,3,98,0,0,98,0
48,1386,1,88,0,0,98,0
48,1386,2,89,0,0,98,0
48,1387,1,66,0,0,98,0
48,1387,2,66,0,0,4,0
48,1388,1,68,0,0,98,0
48,1388,2,69,0,0,98,0
48,1390,1,13,0,0,98,0
48,1391,1,98,0,0,98,0
48,1391,2,98,0,0,98,0
48,1392,1,52,0,0,4,0
48,1392,2,52,0,0,4,0
48,1393,1,13,0,0,0,0
48,1393,2,98,0,0,98,0
48,1394,1,1,0,0,98,0
48,1394,2,98,0,0,98,0
48,1395,1,6,0,0,0,0
48,1396,1,2,0,0,98,0
48,1397,1,82,0,0,98,0
48,1397,2,83,0,0,98,0
48,1398,1,6,0,0,0,0
48,1399,1,98,0,0,4,0
48,1399,2,98,0,0,98,0
48,1400,1,89,0,0,98,0
48,1400,2,88,0,0,98,0
48,1401,1,66,0,0,4,0
48,1401,2,98,0,0,0,0
48,1401,3,98,0,0,4,0
48,1401,4,66,0,0,98,0
48,1402,1,47,0,0,92,0
48,1402,2,45,0,0,98,0
48,1403,1,98,0,0,98,0
48,1403,2,98,0,0,98,0
48,1404,1,50,0,0,0,0
48,1404,2,51,0,0,4,0
48,1405,1,98,0,0,98,0
48,1405,2,98,0,0,98,0
48,1407,1,68,0,0,98,0
48,1407,2,69,0,0,98,0
48,1408,1,82,0,0,98,0
48,1408,2,83,0,0,98,0
48,1408,3,98,0,0,0,0
48,1409,1,82,0,0,98,6
48,1409,2,83,0,0,4,0
48,1410,1,13,0,0,98,0
48,1411,1,13,99,99,99,99
48,1412,1,7,0,0,98,0
48,1413,1,69,0,0,98,0
48,1413,2,68,0,0,98,0
48,1414,1,1,0,0,98,0
48,1415,1,1,0,0,98,0
48,1416,1,1,0,0,98,0
48,1417,1,13,0,0,98,0
48,1418,1,6,0,0,98,0
48,1419,1,80,0,0,98,0
48,1419,2,81,0,0,0,0
48,1420,1,29,0,0,92,0
48,1420,2,28,0,0,98,0
48,1420,3,98,0,0,0,0
48,1421,1,1,0,0,98,0
48,1422,1,13,0,0,98,0
48,1423,1,13,0,0,98,0
48,1424,1,13,0,0,98,0
48,1425,1,52,0,0,98,0
48,1425,2,52,0,0,98,0
48,1427,1,0,0,0,98,0
48,1428,1,13,0,0,0,0
48,1429,1,28,0,0,98,0
48,1429,2,30,0,0,98,0
48,1429,3,98,0,0,98,0
48,1430,1,13,0,0,98,0
48,1431,1,89,93,93,98,0
48,1431,2,88,0,0,98,0
48,1432,1,52,0,0,98,0
48,1432,2,52,0,0,98,0
48,1433,1,7,0,0,98,0
48,1434,1,68,0,0,98,0
48,1434,2,69,0,0,98,0
48,1435,1,13,1,1,0,0
48,1436,1,1,92,92,98,0
48,1437,1,2,0,0,98,0
48,1438,1,52,0,0,98,0
48,1438,2,52,0,0,98,0
48,1439,1,11,0,0,98,2
48,1440,1,13,0,0,98,0
48,1441,1,1,0,0,98,0
48,1442,1,13,99,99,99,99
48,1443,1,51,0,0,98,0
48,1443,2,50,0,0,98,0
48,1444,1,98,0,0,0,0
48,1444,2,98,0,0,4,0
48,1445,1,6,0,0,98,0
48,1446,1,7,0,0,98,0
48,1447,1,66,0,0,98,0
48,1447,2,66,0,0,98,0
48,1448,1,6,0,0,0,0
48,1449,1,98,0,0,0,0
48,1449,2,48,0,0,98,0
48,1449,3,48,0,0,0,0
48,1450,1,6,0,0,98,0
48,1451,1,1,0,0,98,0
48,1451,2,98,0,0,0,0
48,1452,1,6,0,0,98,0
48,1453,1,6,0,0,98,0
48,1453,2,98,0,0,0,0
48,1454,1,1,0,0,98,0
48,1455,1,6,0,0,98,0
48,1456,1,98,0,0,98,0
48,1457,1,1,0,0,98,0
48,1458,1,46,0,0,98,0
48,1458,2,45,0,0,98,0
48,1458,3,98,0,0,98,0
48,1458,4,98,0,0,98,0
48,1458,5,98,0,0,98,0
48,1458,6,98,0,0,98,0
48,1459,1,48,93,93,4,0
48,1459,2,48,0,0,98,0
48,1459,3,98,0,0,98,0
48,1459,4,98,0,0,98,0
48,1459,5,98,0,0,98,0
48,1459,6,98,0,0,98,0
48,1459,7,98,0,0,98,0
48,1459,8,98,0,0,98,0
48,1459,9,98,0,0,98,0
48,1459,10,98,0,0,98,0
48,1459,11,98,0,0,98,0
48,1459,12,98,0,0,98,0
48,1460,1,88,0,0,98,0
48,1460,2,89,0,0,98,0
48,1461,1,13,0,0,98,0
48,1462,1,13,93,93,98,0
48,1463,1,13,0,0,98,0
48,1464,1,50,0,0,92,0
48,1464,2,51,0,0,98,0
48,1465,1,1,0,0,98,0
48,1466,1,98,0,0,98,0
48,1466,2,0,0,0,98,0
48,1467,1,88,0,0,98,0
48,1467,2,89,0,0,98,0
48,1468,1,98,0,0,98,0
48,1468,2,7,0,0,98,0
48,1469,1,50,0,0,98,0
48,1469,2,51,0,0,98,0
48,1469,3,98,0,0,4,0
48,1470,1,6,0,0,98,0
48,1471,1,64,0,0,98,0
48,1471,2,65,0,0,4,0
48,1472,1,13,99,99,99,99
48,1473,1,13,0,0,98,0
48,1474,1,52,0,0,98,0
48,1474,2,52,0,0,98,0
48,1475,1,68,93,93,98,0
48,1475,2,69,0,0,4,0
48,1476,1,51,0,0,98,0
48,1476,2,50,0,0,98,0
48,1477,1,83,0,0,98,10
48,1477,2,82,0,0,98,98
48,1478,1,13,0,0,98,0
48,1479,1,64,0,0,98,0
48,1479,2,65,0,0,98,0
48,1480,1,6,93,93,98,0
48,1481,1,98,0,0,98,0
48,1481,2,98,0,0,4,0
48,1482,1,6,0,0,98,0
48,1483,1,89,0,0,98,0
48,1483,2,88,0,0,0,0
48,1484,1,98,93,93,92,0
48,1484,2,98,0,0,98,0
48,1485,1,6,0,0,98,0
48,1486,1,88,0,0,98,0
48,1486,2,89,0,0,98,0
48,1487,1,13,0,0,98,0
48,1488,1,13,0,0,0,0
48,1489,1,68,93,93,98,0
48,1489,2,69,0,0,98,0
48,1490,1,66,0,0,98,0
48,1490,2,66,0,0,98,0
48,1491,1,89,0,0,99,0
48,1491,2,88,0,0,98,0
48,1492,1,20,0,0,98,0
48,1492,2,21,0,0,0,0
48,1493,1,14,0,0,98,0
48,1494,1,87,0,0,98,0
48,1494,2,86,0,0,4,0
48,1495,1,13,93,93,0,0
48,1497,1,0,0,0,98,0
48,1498,1,20,93,93,4,0
48,1498,2,21,0,0,0,0
48,1498,3,98,0,0,0,0
48,1499,1,6,0,0,98,0
48,1501,1,28,93,93,4,0
48,1501,2,29,0,0,98,0
48,1502,1,50,0,0,98,0
48,1502,2,51,0,0,98,0
48,1503,1,98,0,0,0,0
48,1504,1,1,0,0,98,0
48,1505,1,0,0,0,98,0
48,1506,1,14,0,0,98,0
48,1506,2,98,0,0,98,0
48,1507,1,13,0,0,98,0
48,1508,1,2,0,0,98,0
48,1509,1,13,0,0,98,0
48,1509,2,98,0,0,98,0
48,1509,3,98,0,0,98,0
48,1509,4,98,0,0,98,0
48,1509,5,98,0,0,98,0
48,1510,1,11,0,0,98,0
48,1511,1,6,0,0,98,0
48,1512,1,1,0,0,98,0
48,1513,1,6,93,93,98,0
48,1514,1,13,0,0,98,0
48,1515,1,1,0,0,0,0
48,1516,1,2,0,0,98,0
48,1517,1,69,0,0,98,0
48,1517,2,68,0,0,98,0
48,1518,1,52,0,0,98,0
48,1518,2,52,0,0,98,0
48,1519,1,82,0,0,98,0
48,1519,2,83,0,0,99,0
48,1520,1,82,0,0,98,0
48,1520,2,83,0,0,98,0
48,1521,1,98,0,0,98,0
48,1522,1,6,0,0,98,0
48,1524,1,6,0,0,98,0
48,1525,1,6,0,0,98,0
48,1525,2,98,0,0,98,0
48,1525,3,98,0,0,4,0
48,1525,4,98,0,0,4,0
48,1526,1,13,0,0,98,0
48,1527,1,51,0,0,98,0
48,1527,2,50,0,0,98,0
48,1528,1,13,0,0,98,0
48,1529,1,13,92,92,0,0
48,1531,1,87,0,0,98,0
48,1531,2,86,0,0,0,0
48,1532,1,98,99,99,99,99
48,1532,2,98,0,0,98,0
48,1533,1,82,0,0,98,0
48,1533,2,83,0,0,98,0
48,1534,1,20,0,0,98,0
48,1534,2,21,0,0,0,0
48,1535,1,58,0,0,92,0
48,1535,2,59,0,0,98,0
48,1536,1,66,1,1,98,0
48,1536,2,66,0,0,4,0
48,1537,1,7,0,0,98,0
48,1538,1,6,0,0,98,0
48,1539,1,13,0,0,98,0
48,1539,2,98,0,0,98,0
48,1540,1,50,0,0,98,0
48,1540,2,51,0,0,98,0
48,1540,3,98,0,0,98,0
48,1541,1,32,0,0,99,0
48,1541,2,32,16,16,95,95
48,1542,1,24,0,0,98,0
48,1542,2,25,0,0,98,0
48,1543,1,32,16,16,95,95
48,1543,2,32,0,0,98,1
48,1543,3,98,0,0,4,1
48,1543,4,98,0,0,98,0
48,1544,1,48,0,0,4,0
48,1544,2,48,0,0,98,0
48,1544,3,98,0,0,4,0
48,1545,1,64,93,93,98,0
48,1545,2,65,0,0,98,0
48,1545,3,98,0,0,98,0
48,1546,1,7,0,0,98,0
48,1547,1,13,99,99,99,99
48,1548,1,52,0,0,98,0
48,1548,2,52,0,0,98,0
48,1549,1,50,0,0,92,0
48,1549,2,51,0,0,98,0
48,1550,1,13,0,0,98,0
48,1551,1,6,0,0,98,0
48,1552,1,13,99,99,99,99
48,1553,1,98,0,0,98,0
48,1553,2,98,0,0,4,0
48,1554,1,6,0,0,0,0
48,1555,1,28,0,0,98,0
48,1555,2,31,0,0,98,0
48,1556,1,11,0,0,0,0
48,1557,1,26,0,0,0,0
48,1557,2,24,0,0,98,0
48,1558,1,6,0,0,98,0
48,1559,1,98,0,0,98,0
48,1559,2,98,0,0,98,0
48,1559,3,98,0,0,0,0
48,1560,1,13,0,0,98,0
48,1561,1,28,0,0,98,0
48,1561,2,30,0,0,98,0
48,1562,1,20,0,0,98,0
48,1562,2,21,0,0,0,0
48,1562,3,98,0,0,0,0
48,1563,1,50,0,0,98,0
48,1563,2,51,0,0,98,0
48,1564,1,1,0,0,98,0
48,1565,1,98,0,0,4,0
48,1565,2,98,0,0,98,0
48,1566,1,1,0,0,98,0
48,1567,1,44,93,93,98,0
48,1567,2,45,0,0,98,0
48,1567,3,98,0,0,0,0
48,1568,1,13,0,0,0,0
48,1569,1,46,0,0,98,0
48,1569,2,45,0,0,98,0
48,1570,1,24,0,0,98,0
48,1570,2,25,0,0,98,0
48,1571,1,88,0,0,98,0
48,1571,2,89,0,0,98,0
48,1571,3,98,0,0,98,0
48,1572,1,13,0,0,98,0
48,1573,1,6,0,0,98,0
48,1574,1,2,0,0,98,0
48,1575,1,83,0,0,98,0
48,1575,2,82,0,0,98,0
48,1576,1,83,0,0,98,0
48,1576,2,82,0,0,98,0
48,1577,1,13,0,0,5,0
48,1578,1,88,0,0,98,0
48,1578,2,89,0,0,98,0
48,1579,1,1,0,0,98,0
48,1580,1,7,0,0,98,0
48,1581,1,13,0,0,98,0
48,1582,1,32,0,0,4,0
48,1582,2,32,0,0,98,0
48,1583,1,25,0,0,98,0
48,1583,2,24,0,0,98,0
48,1583,3,98,0,0,98,0
48,1584,1,50,0,0,98,0
48,1584,2,51,0,0,98,0
48,1585,1,13,0,0,98,0
48,1586,1,74,0,0,0,0
48,1586,2,74,0,0,98,0
48,1587,1,6,0,0,98,0
48,1588,1,6,0,0,98,0
48,1589,1,13,0,0,98,0
48,1590,1,13,0,0,98,0
48,1591,1,11,0,0,98,0
48,1592,1,1,0,0,98,0
48,1593,1,0,0,0,98,0
48,1594,1,0,0,0,98,0
48,1595,1,0,0,0,98,0
48,1596,1,7,0,0,98,0
48,1597,1,13,0,0,98,0
48,1598,1,66,0,0,98,0
48,1598,2,66,0,0,98,0
48,1599,1,50,0,0,98,0
48,1599,2,51,0,0,98,0
48,1600,1,72,0,0,98,0
48,1600,2,73,0,0,98,0
48,1601,1,88,93,93,0,0
48,1601,2,89,0,0,98,0
48,1602,1,21,0,0,98,0
48,1602,2,20,0,0,98,0
48,1603,1,98,93,93,92,0
48,1604,1,68,0,0,98,0
48,1604,2,69,0,0,98,0
48,1605,1,50,93,93,98,0
48,1605,2,51,0,0,98,0
48,1606,1,1,15,15,98,0
48,1607,1,66,0,0,98,0
48,1607,2,66,0,0,98,0
48,1608,1,1,0,0,0,0
48,1609,1,87,0,0,98,0
48,1609,2,86,0,0,98,0
48,1610,1,1,0,0,98,0
48,1611,1,88,0,0,98,0
48,1611,2,89,0,0,0,0
48,1612,1,89,0,0,98,0
48,1612,2,88,0,0,98,0
48,1612,3,98,0,0,0,0
48,1613,1,1,0,0,98,0
48,1614,1,68,0,0,98,0
48,1614,2,69,0,0,98,0
48,1615,1,98,0,0,98,0
48,1615,2,66,0,0,4,0
48,1615,3,66,0,0,4,0
48,1616,1,66,0,0,4,0
48,1616,2,66,93,93,98,0
48,1617,1,86,0,0,98,0
48,1617,2,87,0,0,98,0
48,1618,1,68,0,0,0,0
48,1618,2,69,0,0,98,0
48,1619,1,52,0,0,98,0
48,1619,2,52,0,0,98,0
48,1620,1,98,0,0,98,0
48,1620,2,6,0,0,98,0
48,1622,1,6,0,0,98,0
48,1623,1,66,0,0,98,0
48,1623,2,66,0,0,4,0
48,1624,1,64,10,15,98,0
48,1624,2,65,0,0,98,0
48,1624,3,98,0,0,98,0
48,1625,1,50,0,0,98,0
48,1625,2,51,0,0,4,0
48,1626,1,2,0,0,92,0
48,1627,1,2,0,0,98,0
48,1628,1,68,0,0,98,0
48,1628,2,69,0,0,98,0
48,1629,1,0,0,0,98,0
48,1629,2,98,0,0,98,0
48,1630,1,1,0,0,98,0
48,1631,1,98,0,0,98,0
48,1632,1,54,0,0,92,0
48,1632,2,55,0,0,98,0
48,1633,1,1,0,0,98,0
48,1634,1,13,0,0,98,0
48,1635,1,13,0,0,98,0
48,1636,1,98,0,0,98,0
48,1636,2,1,0,0,98,0
48,1637,1,68,0,0,98,0
48,1637,2,69,0,0,98,0
48,1638,1,78,0,0,98,0
48,1638,2,79,0,0,98,0
48,1639,1,1,0,0,98,0
48,1640,1,1,0,0,98,0
48,1641,1,99,0,0,98,0
48,1641,2,99,0,0,98,0
48,1642,1,24,93,93,98,0
48,1642,2,25,0,0,98,0
48,1643,1,13,0,0,98,0
48,1644,1,13,0,0,98,0
48,1645,1,1,0,0,98,0
48,1646,1,13,0,0,98,0
48,1647,1,6,0,0,98,0
48,1648,1,6,0,0,98,0
48,1649,1,1,0,0,98,0
48,1650,1,1,93,93,98,0
48,1651,1,13,0,0,1,0
48,1651,2,98,0,0,0,0
48,1652,1,12,0,0,98,0
48,1653,1,1,0,0,98,0
48,1654,1,1,0,0,98,0
48,1655,1,50,0,0,98,0
48,1655,2,51,0,0,98,0
48,1656,1,11,0,0,98,0
48,1657,1,1,0,0,98,0
48,1658,1,64,0,0,98,0
48,1658,2,65,0,0,98,0
48,1659,1,1,0,0,98,0
48,1660,1,1,0,0,98,0
48,1661,1,12,0,0,98,0
48,1662,1,6,0,0,98,0
48,1662,2,98,0,0,98,0
48,1663,1,28,0,0,98,0
48,1663,2,29,0,0,98,0
48,1664,1,6,0,0,98,0
48,1665,1,1,0,0,98,0
48,1666,1,2,0,0,98,0
48,1667,1,88,0,0,98,0
48,1667,2,89,0,0,98,0
48,1668,1,2,0,0,98,0
48,1669,1,89,0,0,98,13
48,1669,2,88,0,0,98,0
48,1670,1,89,93,93,98,0
48,1670,2,88,0,0,98,0
48,1671,1,83,0,0,98,0
48,1671,2,82,0,0,98,0
48,1672,1,1,0,0,98,0
48,1673,1,52,0,0,4,0
48,1673,2,52,0,0,4,0
48,1674,1,20,0,0,4,0
48,1674,2,21,0,0,0,0
48,1675,1,68,0,0,0,0
48,1675,2,69,0,0,98,0
48,1676,1,13,0,0,98,0
48,1676,2,98,16,16,95,95
48,1677,1,1,0,0,98,0
48,1678,1,98,0,0,98,0
48,1678,2,98,0,0,4,0
48,1679,1,14,0,0,0,0
48,1679,2,98,0,0,98,0
48,1680,1,50,0,0,98,0
48,1680,2,51,0,0,98,0
48,1681,1,1,0,0,98,0
48,1682,1,20,0,0,98,0
48,1682,2,21,0,0,0,0
48,1682,3,98,0,0,0,0
48,1683,1,69,0,0,98,0
48,1683,2,68,0,0,98,0
48,1684,1,50,0,0,98,0
48,1684,2,51,0,0,98,0
48,1685,1,2,6,6,98,0
48,1686,1,51,0,0,4,0
48,1686,2,50,93,93,98,0
48,1687,1,76,0,0,98,0
48,1687,2,77,0,0,4,0
48,1688,1,72,0,0,98,0
48,1688,2,73,0,0,98,0
48,1689,1,24,0,0,98,0
48,1689,2,25,0,0,98,0
